Date,Step,종가_pred,대비_pred,등락률_pred,시가_pred,고가_pred,저가_pred,거래량_pred,거래대금_pred,시가총액_pred,상장주식수_pred,종가_actual
2026-02-04,185,59750.67845992964,5.095176999138417,0.04294135438359312,59762.26695040447,60477.85330254423,59158.26379527965,17969506.538057715,1086123755161.4285,354235851196032.06,5926090265.315205,159300.0
2026-02-05,186,59755.686051112076,5.00759118244288,0.04279810911030743,59767.32495732625,60482.95534225294,59163.22856914912,17972327.566232175,1086383625012.7878,354267415070772.6,5926120050.440038,158600.0
2026-02-06,187,59760.60709245484,4.921041342773165,0.04265642751534701,59772.295322458194,60487.96963382631,59168.10726282638,17975135.114131354,1086640975638.1619,354298452047837.9,5926149652.949574,166400.0
2026-02-09,188,59765.44261092583,4.8355184709923975,0.042516297312359036,59777.179087240525,60492.897215467696,59172.900899564636,17977929.099300798,1086895823377.331,354328968251089.5,5926179072.728106,165800.0
2026-02-10,189,59770.19362452947,4.751013603653988,0.04237770625931789,59781.97728400862,60497.73911634883,59177.610493667526,17980709.442432627,1087148184563.1504,354358969752221.94,5926208309.683775,167800.0
2026-02-11,190,59774.86114235289,4.667517823429094,0.04224064215956455,59786.69093603984,60502.4963566558,59182.23705053529,17983476.067315143,1087398075519.6584,354388462571013.4,5926237363.748152,178600.0
2026-02-12,191,59779.44616461194,4.585022259060693,0.04210509286198047,59791.321057600784,60507.16994763519,59186.78156671116,17986228.900785215,1087645512560.3666,354417452675576.6,5926266234.875798,181200.0
2026-02-13,192,59783.949682697654,4.503518085719648,0.041971046261909034,59795.86865399445,60511.76089164038,59191.24502992786,17988967.872679546,1087890511986.4819,354445945982612.94,5926294923.04385,190000.0
2026-02-19,193,59788.37267922282,4.422996525175009,0.04183849030158812,59800.33472160786,60516.27018217811,59195.62841915439,17991692.915787406,1088133090085.2067,354473948357666.06,5926323428.251596,190100.0
2026-02-20,194,59792.71612806866,4.343448845853359,0.04170741297063038,59804.720247959674,60520.69880395518,59199.93270464291,17994403.965803698,1088373263128.0745,354501465615378.25,5926351750.520069,193000.0
2026-02-23,195,59796.98099443182,4.264866363162142,0.041577802306765305,59809.026211747994,60525.0477329254,59204.158847975785,17997100.961282317,1088611047369.2903,354528503519747.5,5926379889.891635,200000.0
2026-02-24,196,59801.168234871344,4.187240439529674,0.04144964639616808,59813.25358289841,60529.31793633655,59208.30780211283,17999783.84359044,1088846459044.1521,354555067784385.6,5926407846.429593,203500.0
2026-02-25,197,59805.27879735585,4.11056248451861,0.041322933373962284,59817.403322612096,60533.510372777644,59212.38051143862,18002452.556863286,1089079514367.4683,354581164072777.75,5926435620.217778,218000.0
2026-02-26,198,59809.31362131112,4.034823955269772,0.041197651425159604,59821.476383414025,60537.625992226334,59216.37791181,18005107.047958337,1089310229531.9681,354606797998543.8,5926463211.360168,216500.0
2026-02-27,199,59813.27363766731,3.9600163561972437,0.04107378878441556,59825.4737092016,60541.66573609637,59220.300930603815,18007747.266411975,1089538620706.8499,354631975125699.1,5926490619.980496,195100.0
2026-03-03,200,59817.15976890672,3.8861312394058274,0.040951333737078904,59829.39623529294,60545.63053728526,59224.15048676453,18010373.16439491,1089764704036.26,354656700968917.8,5926517846.221869,172200.0
2026-03-04,201,59820.97292911143,3.8131602047110533,0.04083027461930863,59833.24488847567,60549.521320222004,59227.92749085208,18012984.69666964,1089988495637.887,354680980993796.1,5926544890.246389,191600.0
2026-03-05,202,59824.714024011184,3.7410948997553675,0.04071059981871236,59837.02058705557,60553.33900091499,59231.632845089924,18015581.820546605,1090210011601.4814,354704820617117.44,5926571752.23478,188200.0
2026-03-06,203,59828.38395103142,3.6699270202452823,0.040592297774830394,59840.724240905554,60557.08448700003,59235.267443413075,18018164.495841976,1090429267987.4844,354728225207117.9,5926598432.386023,173500.0
2026-03-09,204,59831.98359934115,3.5996483097292327,0.04047535697913948,59844.35675151458,60560.758677788384,59238.832171516246,18020732.684836477,1090646280825.6921,354751200083752.06,5926624930.9169855,187900.0
